수목명,수목위도,수목경도
모과나무,37.57762527,127.071701
매실나무,37.57765961,127.0717087
양버즘나무,37.57765579,127.0716553
단풍나무,37.57769775,127.0717087
단풍나무,37.57772446,127.071701
목련,37.57776642,127.0717163
모과나무,37.57779312,127.0717087
잣나무,37.57782745,127.0717163
단풍나무,37.57798767,127.0719986
오동나무,37.5779953,127.0719681
이팝나무,37.57782745,127.0713272
단풍나무,37.57780838,127.0713806
단풍나무,37.57780075,127.0714035
단풍나무,37.57783508,127.071434
단풍나무,37.57786179,127.0714035
단풍나무,37.57789612,127.0714264
이팝나무,37.57791138,127.0714493
계수나무,37.57795715,127.0714264
이팝나무,37.57797623,127.0713882
단풍나무,37.57798386,127.071434
단풍나무,37.57797241,127.0714645
목련,37.57795715,127.0713882
단풍나무,37.57787704,127.0713806
버드나무,37.57793045,127.0713959
모과나무,37.57760239,127.0709229
단풍나무,37.57739639,127.0713654
산딸나무,37.57760239,127.0709152
단풍나무,37.57760239,127.0709152
단풍나무,37.57755727,127.0712999
은행나무,37.57759857,127.0717773
잣나무,37.57771301,127.0714798
잣나무,37.5775297,127.0712669
소나무,37.57759476,127.0719452
피나무,37.57741928,127.0713577
잣나무,37.57773209,127.0714874
사과나무,37.57752133,127.0713013
단풍나무,37.5776329,127.0709305
이팝나무,37.57812528,127.071412
잣나무,37.57742691,127.0713654
이팝나무,37.57764435,127.0708923
잣나무,37.57785416,127.0716858
이팝나무,37.57811747,127.0714022
단풍나무,37.57775879,127.0714951
산수유,37.5776329,127.0719452
잣나무,37.57743835,127.0713654
이팝나무,37.57810156,127.071407
사과나무,37.57751234,127.0712902
잣나무,37.57786942,127.0717239
단풍나무,37.57778168,127.0714722
소나무,37.57762909,127.0719299
은행나무,37.57813793,127.0712456
잣나무,37.57747269,127.071373
잣나무,37.57789993,127.0716858
소나무,37.57765961,127.0709152
소나무,37.57756424,127.0719299
뽕나무,37.57767105,127.0708923
단풍나무,37.57783127,127.0714645
사과나무,37.57748756,127.0712826
잣나무,37.57749939,127.0713654
잣나무,37.57792664,127.0717316
잣나무,37.57814694,127.0712547
소나무,37.57758713,127.0719299
단풍나무,37.57752228,127.071373
은행나무,37.57812235,127.0713523
소나무,37.57756805,127.0718842
향나무,37.5775032,127.0713882
소나무,37.5776062,127.0718918
이팝나무,37.57771683,127.0709
사과나무,37.57744784,127.0713012
향나무,37.57812235,127.0713523
소나무,37.57758713,127.0718536
이팝나무,37.57786179,127.0714951
모과나무,37.57794571,127.071701
산딸나무,37.57811785,127.0713468
단풍나무,37.57771683,127.0709534
사과나무,37.57743462,127.0712526
잣나무,37.5776329,127.0718231
소나무,37.5774765,127.0713959
이팝나무,37.57786179,127.0715256
이팝나무,37.57813699,127.0713496
소나무,37.57764435,127.0717697
소나무,37.57798004,127.0716782
은행나무,37.57806504,127.0713317
단풍나무,37.57775497,127.070961
소나무,37.57744217,127.0713959
이팝나무,37.57784271,127.0715256
감나무,37.57806504,127.0713317
은행나무,37.57777786,127.0709152
이팝나무,37.57732979,127.0713059
소나무,37.57742691,127.0714111
이팝나무,37.57784271,127.0715027
향나무,37.57765198,127.0718536
가죽나무,37.57776642,127.0709457
소나무,37.57738876,127.0714035
느티나무,37.57767868,127.0718079
이팝나무,37.57803462,127.0713372
잣나무,37.57797241,127.0715332
감나무,37.5780654,127.0713438
벚나무,37.57770538,127.0717621
소나무,37.57740784,127.071434
잣나무,37.57799912,127.0715408
사과나무,37.57749612,127.0712374
은행나무,37.57805663,127.0712419
산수유,37.57770157,127.071785
소나무,37.57743835,127.0714264
이팝나무,37.57781982,127.0709229
잣나무,37.57800674,127.0715485
향나무,37.57798521,127.0712714
느티나무,37.57761002,127.0712967
소나무,37.57743454,127.0714111
양버즘나무,37.57769394,127.0719528
벚나무,37.57799008,127.0712214
산수유,37.57799912,127.0715561
단풍나무,37.57778931,127.0709686
소나무,37.5774765,127.0714188
소나무,37.57772446,127.0718842
단풍나무,37.57803782,127.071172
잣나무,37.57731316,127.0712721
벚나무,37.57801307,127.0711235
느티나무,37.57765198,127.0711823
소나무,37.57748032,127.071434
단풍나무,37.57782745,127.070961
잣나무,37.57801437,127.0715714
목련,37.57736201,127.0712107
감나무,37.57763672,127.0716553
소나무,37.57752609,127.0715027
계수나무,37.57795288,127.071113
감나무,37.57764435,127.0716324
목련,37.57765198,127.0716095
벚나무,37.57795402,127.071093
잣나무,37.57800674,127.071579
감나무,37.57767868,127.0716095
소나무,37.57748413,127.0714951
산딸나무,37.57795516,127.0710672
향나무,37.57734057,127.0711642
목련,37.57765579,127.071579
벚나무,37.57792353,127.0710743
산수유,37.5779953,127.0715866
소나무,37.57744598,127.0714951
이팝나무,37.5778656,127.0709305
벚나무,37.57774353,127.0711365
물푸레나무,37.57795474,127.0710454
잣나무,37.57731292,127.0712228
느티나무,37.57787323,127.0710068
소나무,37.57740784,127.0715103
잣나무,37.57801819,127.0716019
단풍나무,37.57797476,127.0710449
계수나무,37.57799238,127.07107
잣나무,37.57769012,127.0715561
피나무,37.57778549,127.0711594
단풍나무,37.57781601,127.0710144
잣나무,37.57800293,127.0716095
산딸나무,37.57778549,127.071022
단풍나무,37.57798197,127.0710488
소나무,37.57769394,127.0715332
단풍나무,37.57798255,127.0711229
소나무,37.57772446,127.0715408
모감주나무,37.57740021,127.0715103
피나무,37.57782745,127.0711899
잣나무,37.578022,127.0716171
단풍나무,37.57804038,127.0711541
소나무,37.57772446,127.0715561
목련,37.57728461,127.0713044
단풍나무,37.57779312,127.0710526
소나무,37.57772827,127.0715256
소나무,37.57739258,127.0715637
단풍나무,37.57782745,127.0710449
잣나무,37.57801056,127.0716248
이팝나무,37.57785034,127.0712814
이팝나무,37.57785034,127.0712433
소나무,37.57771301,127.0715103
단풍나무,37.57725607,127.0713079
소나무,37.57743073,127.0715179
잣나무,37.578022,127.0716324
소나무,37.57775497,127.0715027
느티나무,37.57771683,127.0709763
소나무,37.5774498,127.0715714
소나무,37.57775116,127.0715027
잣나무,37.57800674,127.07164
느티나무,37.57798732,127.0709836
단풍나무,37.57727379,127.0712584
소나무,37.57787323,127.071312
소나무,37.57778549,127.0715179
산딸나무,37.57802488,127.070968
소나무,37.57746506,127.0716171
느티나무,37.57775879,127.071022
잣나무,37.57801437,127.0716476
잣나무,37.5780436,127.0709384
소나무,37.57775497,127.0715256
감나무,37.57791138,127.0713348
은행나무,37.57728828,127.0711698
잣나무,37.57806981,127.0709553
메타세쿼이아,37.57752228,127.0716553
잣나무,37.57800674,127.0716553
소나무,37.5777626,127.0715408
이팝나무,37.57807567,127.0709544
단풍나무,37.57766342,127.0709686
은행나무,37.57729141,127.0711299
느티나무,37.57778168,127.0715714
단풍나무,37.57769394,127.0709915
잣나무,37.57808286,127.0709954
잣나무,37.57802963,127.0716629
이팝나무,37.57797241,127.0713272
메타세쿼이아,37.57753754,127.0716553
은행나무,37.57726319,127.0710893
잣나무,37.57811608,127.0709993
소나무,37.57775497,127.0715485
잣나무,37.57801056,127.0716629
소나무,37.57751083,127.0716782
은행나무,37.57810208,127.0710183
단풍나무,37.57779312,127.0716095
잣나무,37.57802963,127.0716705
매실나무,37.57732066,127.0710748
잣나무,37.57814249,127.0710528
단풍나무,37.57766724,127.0710297
단풍나무,37.57764816,127.0710144
목련,37.57745361,127.0716553
모과나무,37.57780457,127.0716629
잣나무,37.57813312,127.0710998
소나무,37.57730575,127.0711152
목련,37.57743835,127.07164
소나무,37.57729721,127.0717392
잣나무,37.57807142,127.0709414
단풍나무,37.57777405,127.0716629
잣나무,37.57803726,127.0716858
단풍나무,37.57756424,127.0709534
목련,37.57744598,127.0716248
향나무,37.57809517,127.0710676
소나무,37.57735443,127.0717468
소나무,37.57738113,127.071785
소나무,37.57738876,127.0718307
소나무,37.57738113,127.0718689
소나무,37.57736588,127.0718994
소나무,37.57733917,127.0719299
오동나무,37.57804489,127.0716858
소나무,37.57734857,127.0710737
벚나무,37.57756424,127.0710373
소나무,37.57732773,127.071785
소나무,37.57732773,127.0718307
소나무,37.5773201,127.0718765
단풍나무,37.57804938,127.0710299
소나무,37.57756424,127.0716858
목련,37.57806302,127.0710677
잣나무,37.578022,127.071701
아까시나무,37.57760239,127.0710373
소나무,37.57738031,127.0710929
단풍나무,37.57738876,127.0716553
향나무,37.57811644,127.0711873
잣나무,37.57802963,127.071701
벚나무,37.57762527,127.0710526
소나무,37.57735741,127.0711136
은행나무,37.57808178,127.071248
잣나무,37.57803345,127.071701
잣나무,37.57803726,127.071701
잣나무,37.57804871,127.071701
잣나무,37.57811786,127.0712007
산딸나무,37.57765579,127.0710373
벚나무,37.57769775,127.0710602
잣나무,37.57813096,127.0711788
모감주나무,37.57740834,127.0711692
향나무,37.57811406,127.0711986
이팝나무,37.5773468,127.0713577
벚나무,37.57775116,127.0710678
잣나무,37.5781107,127.0711628
벚나무,37.57781601,127.0710754
벚나무,37.57785797,127.0710754
모감주나무,37.57742039,127.0711046
잣나무,37.5781231,127.0711433
이팝나무,37.57802582,127.0717163
모감주나무,37.57735062,127.0714035
모감주나무,37.57747096,127.0711307
잣나무,37.57811277,127.0711136
단풍나무,37.57803726,127.0717087
소나무,37.57725906,127.0718994
모감주나무,37.57733154,127.0713959
소나무,37.57773972,127.0718613
이팝나무,37.57800674,127.0717697
양버즘나무,37.57729721,127.0719452
피나무,37.57773972,127.0719604
단풍나무,37.57803726,127.0717697
향나무,37.57728577,127.0713425
단풍나무,37.57791138,127.071022
이팝나무,37.57726288,127.0719376
단풍나무,37.57792664,127.0709763
은행나무,37.57796097,127.0709381
이팝나무,37.57801056,127.0718155
모감주나무,37.57752905,127.0711069
산사나무,37.57772827,127.0719147
향나무,37.57726288,127.0713806
단풍나무,37.57802582,127.0718231
소나무,37.57774735,127.0718384
벚나무,37.57753333,127.0711215
향나무,37.57727432,127.0714188
소나무,37.57777786,127.0718155
은행나무,37.57726669,127.0714645
향나무,37.57746048,127.0711845
이팝나무,37.57800674,127.0718613
소나무,37.57777023,127.0717621
벚나무,37.57795818,127.071272
단풍나무,37.57803726,127.0718613
가문비나무,37.5779393,127.0712703
은행나무,37.57729721,127.0714951
모감주나무,37.5775279,127.0711767
산수유,37.57776642,127.071785
은행나무,37.57791034,127.071319
이팝나무,37.57799912,127.0718918
계수나무,37.5779321,127.0712208
단풍나무,37.57781982,127.0717697
칠엽수,37.5773201,127.0714874
계수나무,37.57794561,127.0712126
단풍나무,37.57785797,127.0718002
단풍나무,37.57804108,127.0718994
칠엽수,37.5773201,127.0714645
모감주나무,37.57757105,127.0712023
계수나무,37.57785453,127.0713099
느티나무,37.57788849,127.0717697
목련,37.57791378,127.0712052
산딸나무,37.57801056,127.0719299
칠엽수,37.5773201,127.071434
단풍나무,37.57789612,127.0718002
목련,37.57787823,127.0713144
벚나무,37.57781982,127.0711441
계수나무,37.57790798,127.0712773
벚나무,37.57793045,127.0717697
칠엽수,37.57729721,127.0714417
향나무,37.5776825,127.0711212
향나무,37.57765961,127.0711212
향나무,37.5776329,127.0711288
모감주나무,37.57761765,127.0711594
단풍나무,37.57789361,127.0712176
소나무,37.57761765,127.0711136
단풍나무,37.57789151,127.0711908
향나무,37.5776062,127.0711136
산사나무,37.57759476,127.0711441
산사나무,37.57759857,127.0711136
잣나무,37.57730103,127.0715408
벚나무,37.57752991,127.0710449
목련,37.57794744,127.0711981
목련,37.57749558,127.071022
단풍나무,37.57746124,127.071022
피나무,37.57779312,127.0719681
단풍나무,37.57794098,127.0711683
잣나무,37.57727814,127.0715179
산사나무,37.57777786,127.0719376
벚나무,37.57791633,127.0711588
양버즘나무,37.57791138,127.0719681
향나무,37.5773468,127.0715714
피나무,37.5778389,127.0719757
향나무,37.57733917,127.0716248
양버즘나무,37.57787323,127.0719833
산딸나무,37.57796097,127.0719376
벚나무,37.57741547,127.0710297
단풍나무,37.57794571,127.0719986
소나무,37.5773201,127.0716476
산수유,37.57739258,127.0710068
소나무,37.5779686,127.071907
산수유,37.57739639,127.0710449
단풍나무,37.57797623,127.0719986
산딸나무,37.57796478,127.0718689
소나무,37.57729721,127.07164
소나무,37.57777023,127.0718994
단풍나무,37.57794189,127.0718994
소나무,37.5773201,127.0716705
산사나무,37.57781219,127.0719299
소나무,37.57698928,127.0710144
단풍나무,37.57794189,127.0718689
소나무,37.5772934,127.0716705
소나무,37.57781219,127.0719147
단풍나무,37.57726288,127.0717392
단풍나무,37.57701892,127.0710227
단풍나무,37.5779686,127.0718307
단풍나무,37.57740784,127.0709915
소나무,37.57781219,127.0718842
산수유,37.57743073,127.0709839
은행나무,37.57723618,127.0716248
산수유,37.57746506,127.0709763
단풍나무,37.57749939,127.0709991
잣나무,37.57696211,127.0710351
소나무,37.57794952,127.0718384
벚나무,37.57728577,127.0718002
목련,37.57743835,127.0710068
소나무,37.57782364,127.0718155
벚나무,37.57692608,127.0710189
소나무,37.57798386,127.0717926
잣나무,37.57728958,127.0716248
측백나무,37.57782364,127.0718536
단풍나무,37.57688059,127.0710211
이팝나무,37.5772438,127.0719299
소나무,37.57786942,127.0718613
단풍나무,37.57692581,127.0710487
잣나무,37.57728958,127.071579
단풍나무,37.57690988,127.0709916
버드나무,37.57722092,127.0719223
가문비나무,37.57787704,127.071907
사과나무,37.57792664,127.0718689
느티나무,37.57727051,127.0715714
소나무,37.57784653,127.0719299
벚나무,37.57690161,127.0710712
단풍나무,37.57792664,127.071846
산딸나무,37.57691815,127.071028
가문비나무,37.57791138,127.071907
은행나무,37.57724762,127.0715561
단풍나무,37.57793808,127.0719299
산딸나무,37.57682963,127.0710024
매실나무,37.57723025,127.071096
목련,37.57794952,127.0719681
단풍나무,37.57704163,127.0718994
목련,37.57794571,127.0719681
산딸나무,37.5768262,127.0710847
측백나무,37.57789612,127.071846
느티나무,37.57720184,127.0716171
산딸나무,37.57793045,127.0719452
단풍나무,37.57737701,127.0711338
벚나무,37.57688232,127.0710619
단풍나무,37.57698059,127.0718994
잣나무,37.57737732,127.0709381
백합나무,37.57740784,127.0709381
소나무,37.57740402,127.0709152
매실나무,37.57686174,127.0710806
소나무,37.57741547,127.0708923
은행나무,37.5773681,127.0711732
단풍나무,37.57690811,127.0718994
은행나무,37.57743835,127.0708771
느티나무,37.57719421,127.0715637
잣나무,37.57746506,127.0708771
은행나무,37.57745743,127.0709229
매실나무,37.57683648,127.0711232
단풍나무,37.57731853,127.071186
산수유,37.57686615,127.0718613
매실나무,37.57684303,127.0711437
산수유,37.57687759,127.0718994
느티나무,37.57720566,127.0714722
매실나무,37.57685264,127.0712013
소나무,37.5773457,127.0712469
느티나무,37.57721329,127.0714264
산딸나무,37.576813,127.0712303
산딸나무,37.57684684,127.0712449
느티나무,37.57721329,127.0713654
잣나무,37.57734522,127.0712872
산딸나무,37.57692337,127.0718918
벚나무,37.57685986,127.0711294
잣나무,37.57727403,127.0712903
느티나무,37.57714868,127.0712706
벚나무,37.57684993,127.0712144
산딸나무,37.57696915,127.071907
벚나무,37.57688661,127.0712392
잣나무,37.57712808,127.071201
벚나무,37.57684143,127.0712241
산수유,37.57702637,127.0718842
산딸나무,37.57704163,127.0713501
벚나무,37.57748795,127.0708847
단풍나무,37.57701874,127.0713425
벚나무,37.57751083,127.0708923
벚나무,37.57752991,127.0708923
단풍나무,37.57716404,127.07113
잣나무,37.57755661,127.0708923
벚나무,37.57752991,127.0709
목련,37.57752991,127.0709152
단풍나무,37.57753372,127.0709305
잣나무,37.57680511,127.0718613
이팝나무,37.57680511,127.0718155
잣나무,37.57676697,127.0717239
산사나무,37.57675676,127.0719247
이팝나무,37.57681656,127.0717087
향나무,37.57685702,127.0718969
잣나무,37.57676697,127.0716553
양버즘나무,37.5767595,127.0718602
단풍나무,37.57683563,127.0716553
산사나무,37.57674723,127.0717687
벚나무,37.57681656,127.0715866
목련,37.57674723,127.0717687
느티나무,37.57683563,127.0714874
소나무,37.57674836,127.0717591
산사나무,37.57676979,127.0717031
단풍나무,37.57682037,127.0714722
소나무,37.5767777,127.0716723
산사나무,37.57675631,127.0716518
이팝나무,37.57680893,127.0714798
이팝나무,37.5674324,127.0743408
느티나무,37.56744385,127.0743027
은행나무,37.57674164,127.0715966
잣나무,37.57682037,127.0714417
감나무,37.576828,127.0714035
벚나무,37.56751771,127.0743584
산수유,37.57685208,127.0714852
벚나무,37.57683522,127.0714294
느티나무,37.57675171,127.0714188
산수유,37.56743622,127.074295
벚나무,37.57684202,127.0713524
이팝나무,37.56740952,127.0743408
이팝나무,37.56738663,127.0743332
이팝나무,37.56735229,127.0743256
이팝나무,37.56731796,127.0743179
이팝나무,37.56747526,127.0743936
산수유,37.57679495,127.0713381
은행나무,37.57676697,127.0713654
산수유,37.57682192,127.0714276
이팝나무,37.56748551,127.0744115
가죽나무,37.57680511,127.0713882
이팝나무,37.56764984,127.0742264
이팝나무,37.56749973,127.0744352
배롱나무,37.56767654,127.0742416
배롱나무,37.56770325,127.0742493
배롱나무,37.56773376,127.0742264
배롱나무,37.56772614,127.0742416
느티나무,37.57689957,127.0713631
배롱나무,37.56775665,127.0742188
벚나무,37.57691193,127.0712357
이팝나무,37.56778717,127.0742035
이팝나무,37.56783676,127.0741959
이팝나무,37.56788254,127.0741882
벚나무,37.56792831,127.074173
벚나무,37.56795883,127.0741653
이팝나무,37.56792068,127.074173
느티나무,37.57690616,127.071397
벚나무,37.57689667,127.0712051
벚나무,37.5672493,127.0737762
벚나무,37.57690811,127.0711823
팥배나무,37.57690616,127.071397
배롱나무,37.56756143,127.0743903
벚나무,37.57691574,127.0711517
벚나무,37.5672493,127.0737534
은행나무,37.57693771,127.0713746
산수유,37.56739807,127.0743103
산딸나무,37.56732941,127.0742722
산딸나무,37.56736755,127.0742874
배롱나무,37.56758066,127.074409
산딸나무,37.57691574,127.0711136
은행나무,37.57701765,127.0714168
벚나무,37.5672226,127.0737
느티나무,37.56762498,127.0744335
산딸나무,37.57693481,127.0710907
이팝나무,37.56753278,127.0744616
팥배나무,37.5770032,127.0713946
산딸나무,37.57697296,127.0710907
매실나무,37.56757894,127.074487
이팝나무,37.5675676,127.0744153
목련,37.56720352,127.0737457
은행나무,37.57703443,127.0713787
목련,37.56759993,127.0745027
산수유,37.56735229,127.0742188
산딸나무,37.57701111,127.0710831
산딸나무,37.56734085,127.0742493
모과나무,37.56716537,127.0737
산딸나무,37.57703781,127.0710831
은행나무,37.57708648,127.0713975
이팝나무,37.56766142,127.0745163
산딸나무,37.57707977,127.0710831
이팝나무,37.56769682,127.0745134
향나무,37.56715775,127.0737457
이팝나무,37.57699049,127.0713772
이팝나무,37.56797409,127.0741882
이팝나무,37.56798553,127.0742188
매실나무,37.57712555,127.0710754
이팝나무,37.56797791,127.0743484
이팝나무,37.56796646,127.0743866
이팝나무,37.5679512,127.0744095
이팝나무,37.56789398,127.0744858
이팝나무,37.56788254,127.0744934
벚나무,37.56784439,127.0745239
이팝나무,37.56782532,127.0745392
이팝나무,37.57699736,127.0713639
때죽나무,37.56739426,127.0742722
살구나무,37.56715775,127.0737762
매실나무,37.57715607,127.0710754
단풍나무,37.5770548,127.0713803
살구나무,37.5671463,127.0737991
산딸나무,37.56741333,127.0742569
매실나무,37.57719421,127.0710754
느티나무,37.56742477,127.074234
산딸나무,37.56741333,127.0742188
때죽나무,37.56739807,127.0742035
살구나무,37.56714249,127.0738297
느티나무,37.5674324,127.0741882
산딸나무,37.56742096,127.0741882
산수유,37.56738281,127.0742722
이팝나무,37.56773807,127.0745452
단풍나무,37.57722473,127.0711136
산딸나무,37.56777414,127.0745132
느릅나무,37.5677852,127.074517
살구나무,37.56713104,127.073822
잣나무,37.57711366,127.0713762
살구나무,37.56713486,127.0737915
은행나무,37.57716751,127.0710983
잣나무,37.57712469,127.0714008
자두나무,37.5671463,127.0737762
잣나무,37.57711008,127.0713842
살구나무,37.56715012,127.073761
은행나무,37.57722855,127.071167
잣나무,37.57712837,127.0714089
단풍나무,37.57720566,127.0711823
팥배나무,37.5770623,127.0714269
벚나무,37.56717682,127.0735855
소나무,37.57723999,127.0712051
팥배나무,37.57704546,127.0714278
팥배나무,37.57702582,127.0714247
벚나무,37.56715775,127.073555
잣나무,37.5772171,127.0712204
벚나무,37.57697377,127.0714189
잣나무,37.57722473,127.0712433
벚나무,37.57691103,127.0713996
산수유,37.56715775,127.0735931
잣나무,37.57725525,127.0712509
산수유,37.56715012,127.073616
감나무,37.56713867,127.0736465
칠엽수,37.56726074,127.0742874
칠엽수,37.56727982,127.0742493
매실나무,37.56730652,127.0741882
매실나무,37.56731796,127.0741806
칠엽수,37.56737137,127.0741348
칠엽수,37.56739426,127.0741043
산수유,37.56710434,127.0736389
목련,37.56785202,127.0744858
산수유,37.56783295,127.0744629
잣나무,37.5678215,127.07444
감나무,37.56707382,127.0736313
감나무,37.56703186,127.0736237
감나무,37.56699371,127.0736084
잣나무,37.56781387,127.0744095
잣나무,37.56781769,127.074379
잣나무,37.5677948,127.0743484
감나무,37.56689453,127.0736008
잣나무,37.56777191,127.0743332
잣나무,37.56774902,127.0743027
잣나무,37.56772995,127.074295
벚나무,37.56764984,127.0742874
매실나무,37.56768799,127.0743027
매실나무,37.56767654,127.074295
잣나무,37.56771469,127.0743179
배롱나무,37.56768036,127.0742569
배롱나무,37.56770325,127.0742798
느티나무,37.56772614,127.0742645
배롱나무,37.56773376,127.0742569
배롱나무,37.56769562,127.0742722
살구나무,37.5668335,127.0736465
산수유,37.56698608,127.0735703
산수유,37.56702805,127.0735779
배롱나무,37.5677681,127.0742493
산수유,37.56706619,127.0735931
매실나무,37.56758826,127.0743993
산수유,37.56711578,127.0736008
산수유,37.56713104,127.0735855
매실나무,37.56762919,127.0743833
산수유,37.56715012,127.0735855
매실나무,37.56764044,127.0743942
계수나무,37.56718445,127.0736008
소나무,37.56766662,127.0744221
산수유,37.56714249,127.0736237
벚나무,37.567379,127.0740738
벚나무,37.56737137,127.0740433
목련,37.56735611,127.0740128
벚나무,37.56734085,127.0739746
벚나무,37.56732178,127.0739288
소나무,37.56770942,127.0744193
소나무,37.56770985,127.0744575
산수유,37.56707764,127.073555
소나무,37.56770534,127.0744604
산수유,37.56705093,127.0735474
소나무,37.56702423,127.0735245
소나무,37.56701279,127.0734863
소나무,37.56772224,127.0745032
소나무,37.5669632,127.0734634
소나무,37.56772455,127.0744098
벚나무,37.56726074,127.0739059
벚나무,37.56720352,127.0739059
소나무,37.56692505,127.0734482
소나무,37.56775607,127.0744268
소나무,37.56695175,127.0735092
소나무,37.5677404,127.0745016
벚나무,37.56719589,127.073967
벚나무,37.56718826,127.0740204
벚나무,37.56716537,127.0740585
벚나무,37.5671463,127.0741119
벚나무,37.56712723,127.0741653
소나무,37.56774377,127.0745186
목련,37.56788635,127.0744476
소나무,37.56700897,127.0735321
산수유,37.56788635,127.0744095
소나무,37.56777869,127.0745068
산수유,37.56790161,127.0744324
매실나무,37.56782937,127.0745012
잣나무,37.56786728,127.07444
소나무,37.56691742,127.0734863
배롱나무,37.56777266,127.0745357
잣나무,37.56787491,127.0743942
배롱나무,37.56779406,127.0745439
소나무,37.56687546,127.0735168
잣나무,37.56781387,127.0743027
잣나무,37.5677948,127.0742798
잣나무,37.56785202,127.0743561
잣나무,37.56784058,127.0743256
배롱나무,37.56776478,127.0745396
이팝나무,37.56721497,127.0742798
이팝나무,37.5672493,127.0743027
잣나무,37.56785965,127.0743256
뽕나무,37.56687546,127.0735168
잣나무,37.56784439,127.0742874
잣나무,37.56788254,127.074295
배롱나무,37.56775237,127.0745637
소나무,37.56684494,127.0735397
잣나무,37.56790161,127.0742264
잣나무,37.56790924,127.0742722
목련,37.56792831,127.0743027
소나무,37.5668602,127.0735779
목련,37.56726074,127.0742645
목련,37.56723785,127.0742416
감나무,37.56726074,127.0742722
목련,37.56724167,127.0742569
소나무,37.56683731,127.0735779
배롱나무,37.5677306,127.0745127
배롱나무,37.56775759,127.0745679
목련,37.56682587,127.0736389
배롱나무,37.56771476,127.0745551
배롱나무,37.5677159,127.0745197
목련,37.56682205,127.0736542
목련,37.56681061,127.0736237
배롱나무,37.56769382,127.0745522
배롱나무,37.5676961,127.0745154
매실나무,37.567276,127.0742264
매실나무,37.56726456,127.0742035
배롱나무,37.56787491,127.0742111
배롱나무,37.56785584,127.0742188
매실나무,37.56728363,127.0741653
배롱나무,37.56770573,127.0745154
배롱나무,37.5676963,127.0744914
모과나무,37.56727219,127.0741348
산수유,37.56726837,127.0741653
은행나무,37.56677246,127.0736313
잣나무,37.56791687,127.0742111
잣나무,37.56749287,127.0744256
은행나무,37.56677628,127.0735855
매실나무,37.56731415,127.0741196
목련,37.56796265,127.074295
매실나무,37.56734848,127.0741196
산수유,37.56737518,127.0740967
산수유,37.56737137,127.0740662
목련,37.56735229,127.0740509
은행나무,37.56684113,127.0734863
산딸나무,37.56747417,127.0744743
산수유,37.56689453,127.0734482
산수유,37.56690979,127.0734329
산딸나무,37.56745277,127.0744743
산수유,37.56690216,127.0734177
소나무,37.56748541,127.0745048
산딸나무,37.56752074,127.074549
단풍나무,37.56682205,127.0734177
목련,37.56731415,127.073967
목련,37.56732178,127.0740204
단풍나무,37.56681824,127.0734406
감나무,37.56727219,127.0739365
감나무,37.5672493,127.0739441
잣나무,37.56755868,127.0745494
감나무,37.56724167,127.0739975
팥배나무,37.567276,127.0740128
산수유,37.56731033,127.0740509
산수유,37.56734085,127.0740738
벚나무,37.56735992,127.0740891
산딸나무,37.56724548,127.0740433
산딸나무,37.56721878,127.0740585
감나무,37.56722641,127.0740891
감나무,37.56719208,127.0741272
단풍나무,37.56726456,127.0740814
단풍나무,37.56728363,127.0740814
산딸나무,37.5673027,127.0741043
감나무,37.56723785,127.0741577
느티나무,37.56719971,127.0742035
잣나무,37.56755762,127.0745693
잣나무,37.56758351,127.0745931
잣나무,37.56760085,127.0745975
잣나무,37.56761528,127.0745707
잣나무,37.56762901,127.0745761
잣나무,37.5676513,127.0746059
잣나무,37.56769719,127.0746158
잣나무,37.56773755,127.0746269
잣나무,37.56774879,127.0746642
잣나무,37.56773933,127.0746687
잣나무,37.56773845,127.0746957
잣나무,37.56779792,127.074701
잣나무,37.56780767,127.0746933
느릅나무,37.56781049,127.074747
벚나무,37.56734848,127.0745087
잣나무,37.567379,127.0744781
산딸나무,37.5674057,127.0744476
소나무,37.56741714,127.0744171
잣나무,37.56735229,127.0744781
잣나무,37.56734085,127.0744629
벚나무,37.56731796,127.0744858
벚나무,37.56727982,127.0744705
목련,37.56721497,127.0744324
잣나무,37.56733322,127.0744553
잣나무,37.56732559,127.0744476
잣나무,37.56731415,127.07444
잣나무,37.56729889,127.0744324
벚나무,37.56743612,127.0745242
잣나무,37.56728363,127.0744247
잣나무,37.56794739,127.0742264
잣나무,37.56726837,127.0744171
감나무,37.5679512,127.0742111
목련,37.56797409,127.0742416
목련,37.56797791,127.0742493
목련,37.56796646,127.0742493
잣나무,37.56723404,127.0744019
잣나무,37.567173,127.0743866
잣나무,37.56720352,127.0744095
느티나무,37.56718445,127.0743484
느티나무,37.56716537,127.0743256
벚나무,37.56748676,127.0745922
산딸나무,37.56738663,127.0744476
벚나무,37.56753957,127.0746114
산딸나무,37.56738281,127.0744171
단풍나무,37.56734085,127.0744171
소나무,37.56732941,127.0744095
이팝나무,37.56735229,127.0743866
벚나무,37.56758235,127.0746397
단풍나무,37.56731415,127.0744019
이팝나무,37.56732178,127.0743713
감나무,37.56795502,127.0742416
벚나무,37.56756871,127.0746675
느티나무,37.56798172,127.0742264
목련,37.56797791,127.0742264
벚나무,37.56763797,127.074659
산수유,37.56796265,127.0742645
벚나무,37.56769201,127.0746945
목련,37.56793594,127.0743866
산수유,37.5679512,127.0743408
산수유,37.56793976,127.0743484
목련,37.56792831,127.0743484
산수유,37.56796646,127.0743103
